username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BernieSanders;2016-02-02 14:47;2161;6176;"Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. pic.twitter.com/vvEuSt7uwW";;;;"694623180598702082";https://twitter.com/BernieSanders/status/694623180598702082
BernieSanders;2016-02-02 14:12;1267;3500;"We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.";;;;"694614263948779520";https://twitter.com/BernieSanders/status/694614263948779520
BernieSanders;2016-02-02 10:19;5388;11616;"What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, anything is possible.";;;;"694555657777893376";https://twitter.com/BernieSanders/status/694555657777893376
BernieSanders;2016-02-01 22:56;15265;24924;"We accomplished what the political establishment said was impossible. Don't underestimate us http://www. BernieSanders.com pic.twitter.com/CwH0mhkkT2";;;;"694383813867077632";https://twitter.com/BernieSanders/status/694383813867077632
BernieSanders;2016-02-01 17:14;4449;8649;"Let's be clear. This campaign is not about Bernie Sanders. This campaign is about the needs of the American people. #CaucusForBernie";;;#CaucusForBernie;"694297870237732864";https://twitter.com/BernieSanders/status/694297870237732864
BernieSanders;2016-02-01 16:48;6597;14706;"They say you don't care. They say you won't caucus. They say we can't win. Prove them wrong. #CaucusForBernie https:// amp.twimg.com/v/d616082e-a73 3-4c4b-bcc9-e4a53c9b60f3 …";;;#CaucusForBernie;"694291203831910401";https://twitter.com/BernieSanders/status/694291203831910401
BernieSanders;2016-02-01 14:35;2031;3551;"We win tonight if turnout is high. Bring your friends and family. Come out and #CaucusForBernie in #IowaToday . https:// amp.twimg.com/v/d6904536-1dc 9-4b35-be20-d5a94aa1f46f …";;;#CaucusForBernie #IowaToday;"694257719495110656";https://twitter.com/BernieSanders/status/694257719495110656
BernieSanders;2016-02-01 13:04;3962;6041;"The revolution starts today. Iowa, come out and caucus. https:// berniesanders.com/Iowa/ #CaucusForBernie pic.twitter.com/Bi9NTd7nwM";;;#CaucusForBernie;"694234998585446400";https://twitter.com/BernieSanders/status/694234998585446400
BernieSanders;2016-02-01 11:19;5124;8736;"Iowa, let's make a little bit of history today. Come out and caucus. #IowaTODAY pic.twitter.com/heHAfRUMgR";;;#IowaTODAY;"694208555935662080";https://twitter.com/BernieSanders/status/694208555935662080
BernieSanders;2016-02-01 08:42;3102;6156;"This is our country, and it's time we took it back from the billionaire class. Today, we come together to say, "Enough is enough."";;;;"694168834840760320";https://twitter.com/BernieSanders/status/694168834840760320
BernieSanders;2016-01-31 21:16;2316;5137;"It is absurd that one family (the Waltons of @Walmart ) has more wealth than the bottom 130 million Americans. pic.twitter.com/qohh31E5iq";Des Moines, IA;@Walmart;;"693996382542106625";https://twitter.com/BernieSanders/status/693996382542106625
BernieSanders;2016-01-31 20:57;2101;4228;"We must not accept a nation in which billionaires compete as to the size of their super-yachts, while children in America go hungry.";;;;"693991442541211648";https://twitter.com/BernieSanders/status/693991442541211648
BernieSanders;2016-01-31 20:51;1584;3720;"When you go to the hospital, you should not come out in bankruptcy. pic.twitter.com/HDtRTzAWcm";Des Moines, IA;;;"693990131607347200";https://twitter.com/BernieSanders/status/693990131607347200
BernieSanders;2016-01-31 20:28;1922;4356;"Let me say it loudly and clearly: I believe that health care should be a right, not a privilege. pic.twitter.com/fYI1m0v6Rw";Des Moines, IA;;;"693984262781964288";https://twitter.com/BernieSanders/status/693984262781964288
BernieSanders;2016-01-31 20:16;1273;3709;"I worry very much that our nation is sliding into oligarchy. Together, we're gonna stop that. pic.twitter.com/PGmhz9E5GS";;;;"693981285430067200";https://twitter.com/BernieSanders/status/693981285430067200
BernieSanders;2016-01-31 19:54;1395;3116;"The revolution starts here. The revolution starts now. pic.twitter.com/9DmWXICxxm";;;;"693975667755462656";https://twitter.com/BernieSanders/status/693975667755462656
BernieSanders;2016-01-31 17:53;1882;4353;"Clinton campaign manager Robby Mook just said health care as a right is an idea that "can’t get done in Washington.” Couldn't disagree more.";;;;"693945336172118016";https://twitter.com/BernieSanders/status/693945336172118016
